CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Offshore,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Offshore,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Offshore,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Offshore,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Offshore,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2022-10-07 23:45:00+02:00,0.0,1196.0,,,,,,,0.0,5164.0,16795.0,,,,,,,,,107.0,5651.0,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1531.0,3506.0,,,,,,,,,,,,,,,,,,,,,1.0,668.0,,,,,,,,,,,
2022-10-08 00:00:00+02:00,0.0,1144.0,0.0,2092.0,762.0,0.0,402.0,0.0,0.0,5197.0,16198.0,0.0,857.0,1632.0,0.0,279.0,378.0,0.0,231.0,94.0,5657.0,0.0,3551.0,0.0,3030.0,0.0,2231.0,0.0,18.0,0.0,65.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,0.0,31.0,0.0,28.0,0.0,359.0,78.0,0.0,1497.0,3613.0,0.0,,292.0,0.0,,236.0,0.0,,1377.0,0.0,,595.0,0.0,,0.0,0.0,2652.0,0.0,6.0,472.0,5.0,824.0,0.0,906.0,0.0,2582.0,0.0,2447.0,0.0,1564.0,0.0,0.0,1.0
2022-10-08 00:15:00+02:00,0.0,1104.0,,,,,,,0.0,5168.0,16289.0,,,,,,,,,87.0,5678.0,,,,,,,,,0.0,65.0,,,,,,,,,,,,,,,,,,0.0,1480.0,3529.0,,,,,,,,,,,,,,,,,,,,,5.0,825.0,,,,,,,,,,,
2022-10-08 00:30:00+02:00,0.0,1068.0,,,,,,,0.0,5130.0,16381.0,,,,,,,,,83.0,5694.0,,,,,,,,,0.0,65.0,,,,,,,,,,,,,,,,,,0.0,1455.0,3438.0,,,,,,,,,,,,,,,,,,,,,5.0,827.0,,,,,,,,,,,
2022-10-08 00:45:00+02:00,0.0,1032.0,,,,,,,0.0,5077.0,16467.0,,,,,,,,,81.0,5707.0,,,,,,,,,0.0,65.0,,,,,,,,,,,,,,,,,,0.0,1430.0,3349.0,,,,,,,,,,,,,,,,,,,,,5.0,828.0,,,,,,,,,,,
2022-10-08 01:00:00+02:00,0.0,992.0,0.0,1919.0,747.0,0.0,438.0,0.0,0.0,4956.0,16545.0,0.0,853.0,1310.0,0.0,273.0,371.0,0.0,235.0,78.0,5716.0,0.0,3497.0,0.0,3274.0,0.0,2207.0,0.0,15.0,0.0,64.0,0.0,15.0,0.0,1.0,0.0,30.0,0.0,1.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,340.0,76.0,0.0,1406.0,3260.0,0.0,,296.0,0.0,,240.0,0.0,,1185.0,0.0,,577.0,0.0,,0.0,0.0,2609.0,0.0,5.0,409.0,5.0,912.0,0.0,953.0,0.0,2753.0,0.0,2259.0,0.0,1542.0,0.0,0.0,1.0
2022-10-08 01:15:00+02:00,0.0,948.0,,,,,,,0.0,4937.0,16598.0,,,,,,,,,78.0,5726.0,,,,,,,,,0.0,64.0,,,,,,,,,,,,,,,,,,0.0,1373.0,3167.0,,,,,,,,,,,,,,,,,,,,,5.0,912.0,,,,,,,,,,,
2022-10-08 01:30:00+02:00,0.0,904.0,,,,,,,0.0,4888.0,16615.0,,,,,,,,,80.0,5737.0,,,,,,,,,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,1331.0,3077.0,,,,,,,,,,,,,,,,,,,,,5.0,913.0,,,,,,,,,,,
2022-10-08 01:45:00+02:00,0.0,860.0,,,,,,,0.0,4817.0,16593.0,,,,,,,,,81.0,5749.0,,,,,,,,,0.0,62.0,,,,,,,,,,,,,,,,,,0.0,1290.0,2987.0,,,,,,,,,,,,,,,,,,,,,5.0,914.0,,,,,,,,,,,
2022-10-08 02:00:00+02:00,0.0,820.0,0.0,1638.0,720.0,0.0,442.0,0.0,0.0,4813.0,16541.0,0.0,731.0,1120.0,0.0,268.0,360.0,0.0,229.0,85.0,5760.0,0.0,3449.0,0.0,3520.0,0.0,2173.0,0.0,15.0,0.0,60.0,0.0,16.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,9.0,0.0,36.0,0.0,37.0,0.0,328.0,76.0,0.0,1249.0,2896.0,0.0,,267.0,0.0,,241.0,0.0,,1169.0,0.0,,533.0,0.0,,0.0,0.0,2589.0,0.0,5.0,380.0,5.0,957.0,0.0,985.0,0.0,2717.0,0.0,2126.0,0.0,1502.0,0.0,0.0,1.0
2022-10-08 02:15:00+02:00,0.0,780.0,,,,,,,0.0,4762.0,16437.0,,,,,,,,,84.0,5774.0,,,,,,,,,0.0,58.0,,,,,,,,,,,,,,,,,,0.0,1220.0,2800.0,,,,,,,,,,,,,,,,,,,,,5.0,957.0,,,,,,,,,,,
2022-10-08 02:30:00+02:00,0.0,744.0,,,,,,,0.0,4704.0,16325.0,,,,,,,,,82.0,5790.0,,,,,,,,,0.0,56.0,,,,,,,,,,,,,,,,,,0.0,1204.0,2700.0,,,,,,,,,,,,,,,,,,,,,5.0,957.0,,,,,,,,,,,
2022-10-08 02:45:00+02:00,0.0,704.0,,,,,,,0.0,4636.0,16225.0,,,,,,,,,79.0,5806.0,,,,,,,,,0.0,53.0,,,,,,,,,,,,,,,,,,0.0,1188.0,2596.0,,,,,,,,,,,,,,,,,,,,,5.0,957.0,,,,,,,,,,,
2022-10-08 03:00:00+02:00,0.0,668.0,0.0,1583.0,687.0,0.0,438.0,0.0,0.0,4585.0,16114.0,0.0,787.0,992.0,0.0,269.0,332.0,0.0,224.0,75.0,5820.0,0.0,3358.0,0.0,3318.0,0.0,2130.0,0.0,16.0,0.0,51.0,0.0,33.0,0.0,1.0,0.0,41.0,0.0,1.0,0.0,5.0,0.0,43.0,0.0,47.0,0.0,309.0,74.0,0.0,1172.0,2497.0,0.0,,238.0,0.0,,241.0,0.0,,1150.0,0.0,,473.0,0.0,,0.0,0.0,2542.0,0.0,7.0,376.0,5.0,957.0,0.0,1028.0,0.0,2822.0,0.0,2017.0,0.0,1448.0,0.0,0.0,1.0
2022-10-08 03:15:00+02:00,0.0,632.0,,,,,,,0.0,4623.0,15990.0,,,,,,,,,72.0,5841.0,,,,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,0.0,1156.0,2397.0,,,,,,,,,,,,,,,,,,,,,5.0,956.0,,,,,,,,,,,
2022-10-08 03:30:00+02:00,0.0,600.0,,,,,,,0.0,4654.0,15861.0,,,,,,,,,71.0,5864.0,,,,,,,,,0.0,45.0,,,,,,,,,,,,,,,,,,0.0,1141.0,2291.0,,,,,,,,,,,,,,,,,,,,,5.0,956.0,,,,,,,,,,,
2022-10-08 03:45:00+02:00,0.0,564.0,,,,,,,0.0,4685.0,15693.0,,,,,,,,,71.0,5892.0,,,,,,,,,0.0,42.0,,,,,,,,,,,,,,,,,,0.0,1126.0,2190.0,,,,,,,,,,,,,,,,,,,,,5.0,955.0,,,,,,,,,,,
2022-10-08 04:00:00+02:00,0.0,536.0,0.0,1550.0,627.0,0.0,436.0,0.0,0.0,4695.0,15546.0,0.0,836.0,912.0,0.0,276.0,300.0,0.0,228.0,73.0,5913.0,0.0,3246.0,0.0,3117.0,0.0,2087.0,0.0,16.0,0.0,40.0,0.0,42.0,0.0,1.0,0.0,40.0,0.0,1.0,0.0,5.0,0.0,46.0,0.0,49.0,0.0,293.0,72.0,0.0,1112.0,2088.0,0.0,,217.0,0.0,,244.0,0.0,,1134.0,0.0,,432.0,0.0,,0.0,0.0,2475.0,0.0,7.0,400.0,5.0,896.0,0.0,1101.0,0.0,2779.0,0.0,1980.0,0.0,1365.0,0.0,0.0,1.0
2022-10-08 04:15:00+02:00,0.0,504.0,,,,,,,0.0,4678.0,15407.0,,,,,,,,,72.0,5953.0,,,,,,,,,0.0,39.0,,,,,,,,,,,,,,,,,,0.0,1095.0,1989.0,,,,,,,,,,,,,,,,,,,,,5.0,895.0,,,,,,,,,,,
2022-10-08 04:30:00+02:00,0.0,476.0,,,,,,,0.0,4652.0,15274.0,,,,,,,,,69.0,6001.0,,,,,,,,,0.0,38.0,,,,,,,,,,,,,,,,,,0.0,1078.0,1894.0,,,,,,,,,,,,,,,,,,,,,5.0,894.0,,,,,,,,,,,
2022-10-08 04:45:00+02:00,0.0,448.0,,,,,,,0.0,4582.0,15166.0,,,,,,,,,66.0,6055.0,,,,,,,,,0.0,37.0,,,,,,,,,,,,,,,,,,0.0,1060.0,1801.0,,,,,,,,,,,,,,,,,,,,,5.0,893.0,,,,,,,,,,,
2022-10-08 05:00:00+02:00,0.0,424.0,0.0,1561.0,554.0,0.0,437.0,0.0,0.0,4527.0,15062.0,0.0,832.0,904.0,0.0,258.0,265.0,0.0,225.0,62.0,6111.0,0.0,3144.0,0.0,2918.0,0.0,2050.0,0.0,14.0,0.0,36.0,0.0,45.0,0.0,1.0,0.0,36.0,0.0,1.0,0.0,5.0,0.0,47.0,0.0,41.0,0.0,279.0,72.0,0.0,1043.0,1707.0,0.0,,208.0,0.0,,238.0,0.0,,1339.0,0.0,,407.0,0.0,,0.0,0.0,2449.0,0.0,6.0,427.0,6.0,832.0,0.0,1295.0,0.0,2683.0,0.0,1879.0,0.0,1259.0,0.0,0.0,1.0
2022-10-08 05:15:00+02:00,0.0,404.0,,,,,,,0.0,4578.0,14958.0,,,,,,,,,57.0,6171.0,,,,,,,,,0.0,35.0,,,,,,,,,,,,,,,,,,0.0,1038.0,1675.0,,,,,,,,,,,,,,,,,,,,,6.0,831.0,,,,,,,,,,,
2022-10-08 05:30:00+02:00,0.0,384.0,,,,,,,0.0,4626.0,14859.0,,,,,,,,,52.0,6230.0,,,,,,,,,0.0,34.0,,,,,,,,,,,,,,,,,,0.0,1047.0,1706.0,,,,,,,,,,,,,,,,,,,,,6.0,830.0,,,,,,,,,,,
2022-10-08 05:45:00+02:00,0.0,360.0,,,,,,,0.0,4680.0,14761.0,,,,,,,,,48.0,6291.0,,,,,,,,,0.0,34.0,,,,,,,,,,,,,,,,,,0.0,1055.0,1737.0,,,,,,,,,,,,,,,,,,,,,6.0,830.0,,,,,,,,,,,
2022-10-08 06:00:00+02:00,0.0,344.0,0.0,1542.0,499.0,3.0,438.0,0.0,0.0,4713.0,14882.0,0.0,797.0,933.0,0.0,243.0,246.0,2.0,224.0,43.0,6350.0,0.0,3060.0,0.0,2744.0,23.0,1998.0,0.0,14.0,0.0,33.0,0.0,42.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,6.0,0.0,47.0,0.0,38.0,1.0,277.0,57.0,0.0,1064.0,1768.0,0.0,,215.0,0.0,,231.0,0.0,,1347.0,0.0,,399.0,0.0,,0.0,2.0,2455.0,0.0,4.0,453.0,15.0,757.0,0.0,1319.0,0.0,2669.0,0.0,1781.0,0.0,1142.0,0.0,20.0,1.0
2022-10-08 06:15:00+02:00,0.0,328.0,,,,,,,0.0,4747.0,14848.0,,,,,,,,,39.0,6413.0,,,,,,,,,0.0,31.0,,,,,,,,,,,,,,,,,,0.0,1074.0,1797.0,,,,,,,,,,,,,,,,,,,,,15.0,757.0,,,,,,,,,,,
2022-10-08 06:30:00+02:00,0.0,312.0,,,,,,,0.0,4781.0,14810.0,,,,,,,,,37.0,6479.0,,,,,,,,,0.0,29.0,,,,,,,,,,,,,,,,,,0.0,1087.0,1831.0,,,,,,,,,,,,,,,,,,,,,17.0,757.0,,,,,,,,,,,
2022-10-08 06:45:00+02:00,0.0,296.0,,,,,,,0.0,4810.0,14790.0,,,,,,,,,35.0,6547.0,,,,,,,,,6.0,28.0,,,,,,,,,,,,,,,,,,0.0,1099.0,1862.0,,,,,,,,,,,,,,,,,,,,,21.0,756.0,,,,,,,,,,,
2022-10-08 07:00:00+02:00,0.0,280.0,1.0,1531.0,465.0,138.0,392.0,29.0,15.0,4844.0,14757.0,4.0,743.0,922.0,2.0,221.0,223.0,11.0,226.0,33.0,6618.0,5.0,2984.0,0.0,2571.0,415.0,1935.0,2.0,16.0,47.0,26.0,6.0,38.0,11.0,1.0,33.0,31.0,3.0,2.0,2.0,4.0,30.0,53.0,106.0,33.0,7.0,267.0,58.0,0.0,1112.0,1893.0,0.0,,210.0,0.0,,218.0,0.0,,1465.0,0.0,,387.0,0.0,,0.0,456.0,2377.0,0.0,2.0,504.0,134.0,651.0,0.0,1323.0,0.0,2562.0,1.0,1694.0,1.0,1054.0,4.0,80.0,1.0
2022-10-08 07:15:00+02:00,20.0,264.0,,,,,,,49.0,4890.0,14724.0,,,,,,,,,33.0,6690.0,,,,,,,,,115.0,24.0,,,,,,,,,,,,,,,,,,0.0,1123.0,1926.0,,,,,,,,,,,,,,,,,,,,,145.0,650.0,,,,,,,,,,,
2022-10-08 07:30:00+02:00,24.0,244.0,,,,,,,215.0,4939.0,14717.0,,,,,,,,,34.0,6762.0,,,,,,,,,200.0,21.0,,,,,,,,,,,,,,,,,,0.0,1132.0,1956.0,,,,,,,,,,,,,,,,,,,,,157.0,649.0,,,,,,,,,,,
2022-10-08 07:45:00+02:00,32.0,228.0,,,,,,,637.0,4903.0,14726.0,,,,,,,,,35.0,6827.0,,,,,,,,,296.0,19.0,,,,,,,,,,,,,,,,,,0.0,1141.0,1988.0,,,,,,,,,,,,,,,,,,,,,169.0,647.0,,,,,,,,,,,
2022-10-08 08:00:00+02:00,40.0,208.0,236.0,1489.0,429.0,351.0,265.0,107.0,1286.0,4935.0,14694.0,66.0,817.0,900.0,27.0,218.0,212.0,29.0,229.0,123.0,6926.0,19.0,2864.0,0.0,2399.0,1239.0,1875.0,11.0,14.0,398.0,17.0,52.0,26.0,163.0,1.0,328.0,29.0,327.0,2.0,117.0,5.0,300.0,63.0,576.0,31.0,25.0,257.0,59.0,0.0,1151.0,2021.0,0.0,,184.0,0.0,,243.0,0.0,,1677.0,0.0,,361.0,0.0,,0.0,1566.0,2256.0,9.0,1.0,556.0,364.0,525.0,0.0,1309.0,1.0,2529.0,8.0,1607.0,4.0,973.0,22.0,130.0,1.0
2022-10-08 08:15:00+02:00,52.0,184.0,,,,,,,2191.0,4971.0,14659.0,,,,,,,,,301.0,6952.0,,,,,,,,,513.0,16.0,,,,,,,,,,,,,,,,,,106.0,1153.0,2019.0,,,,,,,,,,,,,,,,,,,,,383.0,524.0,,,,,,,,,,,
2022-10-08 08:30:00+02:00,68.0,164.0,,,,,,,3255.0,5004.0,14526.0,,,,,,,,,602.0,6949.0,,,,,,,,,636.0,14.0,,,,,,,,,,,,,,,,,,210.0,1147.0,1990.0,,,,,,,,,,,,,,,,,,,,,397.0,524.0,,,,,,,,,,,
2022-10-08 08:45:00+02:00,96.0,140.0,,,,,,,4433.0,5038.0,14202.0,,,,,,,,,1011.0,6923.0,,,,,,,,,755.0,12.0,,,,,,,,,,,,,,,,,,314.0,1141.0,1960.0,,,,,,,,,,,,,,,,,,,,,411.0,523.0,,,,,,,,,,,
2022-10-08 09:00:00+02:00,120.0,124.0,1065.0,1412.0,366.0,534.0,252.0,232.0,5683.0,5065.0,13725.0,195.0,907.0,1104.0,85.0,235.0,262.0,50.0,228.0,2362.0,6888.0,41.0,2732.0,456.0,2077.0,1986.0,1806.0,21.0,13.0,866.0,11.0,105.0,16.0,374.0,1.0,813.0,27.0,999.0,2.0,295.0,3.0,581.0,51.0,1006.0,23.0,47.0,233.0,60.0,419.0,1136.0,1928.0,0.0,,150.0,0.0,,261.0,0.0,,1702.0,0.0,,313.0,0.0,,0.0,2848.0,1932.0,221.0,1.0,607.0,593.0,456.0,0.0,1263.0,5.0,2495.0,45.0,1552.0,20.0,888.0,52.0,180.0,1.0
2022-10-08 09:15:00+02:00,148.0,108.0,,,,,,,7002.0,5095.0,13283.0,,,,,,,,,3224.0,6844.0,,,,,,,,,973.0,9.0,,,,,,,,,,,,,,,,,,1017.0,1131.0,1902.0,,,,,,,,,,,,,,,,,,,,,606.0,457.0,,,,,,,,,,,
2022-10-08 09:30:00+02:00,176.0,92.0,,,,,,,8324.0,5129.0,12941.0,,,,,,,,,4120.0,6804.0,,,,,,,,,1074.0,8.0,,,,,,,,,,,,,,,,,,1614.0,1127.0,1877.0,,,,,,,,,,,,,,,,,,,,,617.0,458.0,,,,,,,,,,,
2022-10-08 09:45:00+02:00,204.0,80.0,,,,,,,9605.0,5157.0,12570.0,,,,,,,,,5005.0,6767.0,,,,,,,,,1166.0,6.0,,,,,,,,,,,,,,,,,,2209.0,1122.0,1853.0,,,,,,,,,,,,,,,,,,,,,627.0,459.0,,,,,,,,,,,
2022-10-08 10:00:00+02:00,236.0,68.0,2045.0,1286.0,342.0,674.0,215.0,376.0,10860.0,5184.0,12508.0,305.0,925.0,1313.0,155.0,211.0,305.0,63.0,225.0,6465.0,6739.0,66.0,2579.0,2294.0,1756.0,2475.0,1685.0,29.0,13.0,1245.0,5.0,137.0,14.0,600.0,1.0,1247.0,30.0,1783.0,2.0,440.0,1.0,659.0,45.0,1339.0,21.0,74.0,230.0,72.0,2808.0,1118.0,1829.0,0.0,,124.0,0.0,,314.0,0.0,,1701.0,0.0,,284.0,0.0,,0.0,3708.0,1644.0,617.0,0.0,577.0,736.0,480.0,1.0,1176.0,10.0,2419.0,91.0,1546.0,49.0,836.0,76.0,220.0,1.0
2022-10-08 10:15:00+02:00,268.0,60.0,,,,,,,12118.0,5194.0,12632.0,,,,,,,,,7280.0,6697.0,,,,,,,,,1313.0,5.0,,,,,,,,,,,,,,,,,,3135.0,1111.0,1808.0,,,,,,,,,,,,,,,,,,,,,744.0,481.0,,,,,,,,,,,
2022-10-08 10:30:00+02:00,296.0,56.0,,,,,,,13251.0,5178.0,12797.0,,,,,,,,,7951.0,6649.0,,,,,,,,,1370.0,4.0,,,,,,,,,,,,,,,,,,3463.0,1101.0,1793.0,,,,,,,,,,,,,,,,,,,,,750.0,481.0,,,,,,,,,,,
2022-10-08 10:45:00+02:00,324.0,52.0,,,,,,,14247.0,5181.0,13135.0,,,,,,,,,8500.0,6594.0,,,,,,,,,1416.0,3.0,,,,,,,,,,,,,,,,,,3789.0,1091.0,1776.0,,,,,,,,,,,,,,,,,,,,,756.0,482.0,,,,,,,,,,,
2022-10-08 11:00:00+02:00,352.0,48.0,2694.0,1135.0,340.0,757.0,194.0,484.0,15141.0,5181.0,13419.0,395.0,953.0,1425.0,209.0,203.0,318.0,67.0,232.0,9191.0,6552.0,78.0,2331.0,4393.0,1435.0,2742.0,1526.0,35.0,14.0,1448.0,2.0,155.0,21.0,700.0,2.0,1478.0,40.0,2381.0,2.0,525.0,3.0,680.0,60.0,1522.0,18.0,95.0,240.0,82.0,4118.0,1080.0,1759.0,0.0,,110.0,0.0,,403.0,0.0,,1711.0,0.0,,270.0,0.0,,0.0,4135.0,1766.0,935.0,0.0,485.0,776.0,492.0,1.0,1150.0,13.0,2576.0,137.0,1534.0,81.0,827.0,86.0,240.0,1.0
2022-10-08 11:15:00+02:00,384.0,48.0,,,,,,,15993.0,5171.0,13931.0,,,,,,,,,9626.0,6479.0,,,,,,,,,1467.0,2.0,,,,,,,,,,,,,,,,,,4242.0,1068.0,1755.0,,,,,,,,,,,,,,,,,,,,,778.0,492.0,,,,,,,,,,,
2022-10-08 11:30:00+02:00,408.0,44.0,,,,,,,16683.0,5161.0,14447.0,,,,,,,,,10031.0,6395.0,,,,,,,,,1469.0,2.0,,,,,,,,,,,,,,,,,,4367.0,1053.0,1763.0,,,,,,,,,,,,,,,,,,,,,779.0,492.0,,,,,,,,,,,
2022-10-08 11:45:00+02:00,428.0,44.0,,,,,,,17208.0,5150.0,15034.0,,,,,,,,,10395.0,6300.0,,,,,,,,,1469.0,2.0,,,,,,,,,,,,,,,,,,4491.0,1038.0,1774.0,,,,,,,,,,,,,,,,,,,,,779.0,492.0,,,,,,,,,,,
2022-10-08 12:00:00+02:00,456.0,44.0,3072.0,908.0,332.0,769.0,207.0,549.0,17698.0,4978.0,15476.0,436.0,951.0,1628.0,232.0,230.0,351.0,62.0,230.0,10884.0,6224.0,80.0,2211.0,5880.0,1376.0,2791.0,1360.0,36.0,25.0,1464.0,2.0,160.0,34.0,726.0,3.0,1590.0,72.0,2770.0,2.0,553.0,13.0,688.0,78.0,1527.0,32.0,83.0,255.0,86.0,4613.0,1024.0,1785.0,0.0,,86.0,0.0,,493.0,0.0,,1708.0,0.0,,268.0,0.0,,0.0,4268.0,2144.0,1099.0,0.0,402.0,707.0,469.0,1.0,1191.0,14.0,2999.0,164.0,1496.0,107.0,857.0,91.0,240.0,1.0
2022-10-08 12:15:00+02:00,484.0,44.0,,,,,,,18072.0,4973.0,15826.0,,,,,,,,,11121.0,6100.0,,,,,,,,,1446.0,2.0,,,,,,,,,,,,,,,,,,4759.0,1006.0,1797.0,,,,,,,,,,,,,,,,,,,,,707.0,468.0,,,,,,,,,,,
2022-10-08 12:30:00+02:00,496.0,44.0,,,,,,,18298.0,4973.0,16167.0,,,,,,,,,11270.0,5960.0,,,,,,,,,1421.0,2.0,,,,,,,,,,,,,,,,,,4905.0,986.0,1816.0,,,,,,,,,,,,,,,,,,,,,706.0,467.0,,,,,,,,,,,
2022-10-08 12:45:00+02:00,500.0,44.0,,,,,,,18365.0,4968.0,16438.0,,,,,,,,,11343.0,5809.0,,,,,,,,,1389.0,2.0,,,,,,,,,,,,,,,,,,5048.0,966.0,1832.0,,,,,,,,,,,,,,,,,,,,,703.0,466.0,,,,,,,,,,,
2022-10-08 13:00:00+02:00,504.0,44.0,3222.0,635.0,314.0,704.0,211.0,595.0,18422.0,4965.0,16657.0,441.0,969.0,1758.0,246.0,253.0,381.0,53.0,195.0,11425.0,5660.0,86.0,2240.0,6846.0,1318.0,2640.0,1207.0,34.0,35.0,1353.0,2.0,150.0,62.0,721.0,4.0,1587.0,117.0,2809.0,3.0,555.0,24.0,644.0,97.0,1448.0,57.0,69.0,270.0,86.0,5195.0,946.0,1851.0,0.0,,85.0,0.0,,572.0,0.0,,1719.0,0.0,,261.0,0.0,,0.0,3798.0,2523.0,1150.0,0.0,325.0,633.0,415.0,1.0,1251.0,14.0,3385.0,167.0,1452.0,115.0,882.0,88.0,220.0,1.0
2022-10-08 13:15:00+02:00,504.0,48.0,,,,,,,18375.0,4902.0,16855.0,,,,,,,,,11403.0,5499.0,,,,,,,,,1310.0,2.0,,,,,,,,,,,,,,,,,,5239.0,928.0,1869.0,,,,,,,,,,,,,,,,,,,,,630.0,414.0,,,,,,,,,,,
2022-10-08 13:30:00+02:00,496.0,48.0,,,,,,,18216.0,4881.0,17049.0,,,,,,,,,11360.0,5339.0,,,,,,,,,1261.0,2.0,,,,,,,,,,,,,,,,,,5283.0,914.0,1889.0,,,,,,,,,,,,,,,,,,,,,625.0,414.0,,,,,,,,,,,
2022-10-08 13:45:00+02:00,480.0,52.0,,,,,,,17959.0,4864.0,17247.0,,,,,,,,,11303.0,5185.0,,,,,,,,,1209.0,2.0,,,,,,,,,,,,,,,,,,5325.0,900.0,1907.0,,,,,,,,,,,,,,,,,,,,,620.0,413.0,,,,,,,,,,,
2022-10-08 14:00:00+02:00,460.0,52.0,3167.0,430.0,288.0,570.0,181.0,511.0,17651.0,4843.0,17475.0,405.0,1000.0,1882.0,221.0,258.0,400.0,39.0,179.0,11246.0,5024.0,75.0,2342.0,7074.0,1260.0,2280.0,1078.0,29.0,43.0,1153.0,2.0,121.0,102.0,672.0,5.0,1452.0,155.0,2514.0,5.0,512.0,29.0,530.0,122.0,1236.0,95.0,49.0,263.0,86.0,5370.0,885.0,1927.0,0.0,,80.0,0.0,,612.0,0.0,,1723.0,0.0,,262.0,0.0,,0.0,2991.0,2670.0,1135.0,0.0,226.0,530.0,368.0,1.0,1293.0,12.0,3550.0,142.0,1397.0,105.0,908.0,77.0,180.0,1.0
2022-10-08 14:15:00+02:00,432.0,56.0,,,,,,,17255.0,4830.0,17623.0,,,,,,,,,11175.0,4887.0,,,,,,,,,1094.0,2.0,,,,,,,,,,,,,,,,,,5322.0,861.0,1916.0,,,,,,,,,,,,,,,,,,,,,525.0,367.0,,,,,,,,,,,
2022-10-08 14:30:00+02:00,400.0,60.0,,,,,,,16761.0,4820.0,17702.0,,,,,,,,,11103.0,4764.0,,,,,,,,,1031.0,2.0,,,,,,,,,,,,,,,,,,5271.0,828.0,1882.0,,,,,,,,,,,,,,,,,,,,,517.0,366.0,,,,,,,,,,,
2022-10-08 14:45:00+02:00,368.0,64.0,,,,,,,16141.0,4811.0,17743.0,,,,,,,,,11023.0,4653.0,,,,,,,,,962.0,1.0,,,,,,,,,,,,,,,,,,5222.0,794.0,1845.0,,,,,,,,,,,,,,,,,,,,,509.0,365.0,,,,,,,,,,,
